WEEK END DATE,VESSEL ID,NAME,AREA,GEAR,TARGET,HALIBUT,HERRING,RED KING CRAB,OTHER KING CRAB,BAIRDI TANNER,OTHER TANNER,CHINOOK,NON-CHINOOK,SAMPLED HAULS
1/23/21,4450,FRONTIER EXPLORER,BSAI,HAL,Pacific Cod,35.962,0,0,0,0.052,0.207,0,0,4
1/23/21,4533,BEAUTY BAY,BSAI,HAL,Pacific Cod,3.076,0,0,0,0.265,0.076,0,0,5
1/23/21,4578,SIBERIAN SEA,BSAI,HAL,Pacific Cod,8.549,0,0,0,0.054,0.264,0,0,7
1/23/21,4598,ALASKAN LEADER,BSAI,HAL,Pacific Cod,0.476,0,0,0,0.191,0.037,0,0,4
1/23/21,4620,CHELSEA K,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
1/23/21,4980,CONFIDENCE,BSAI,POT,Pacific Cod,0,0,0.298,0,0.054,0,0,0,5
1/23/21,5474,SUMMER BAY,BSAI,POT,Pacific Cod,0,0,1.004,0,0.196,0.069,0,0,4
1/23/21,7161,ALEUTIAN SABLE,BSAI,POT,Pacific Cod,0,0,0,0,1.071,0,0,0,4
1/23/21,30898,ALASKAN DREAM,GOA,POT,Pacific Cod,2.447,0,0,0,14.786,0,0,0,3
1/23/21,32850,CASCADE,BSAI,POT,Pacific Cod,0,0,0,0,0,0,0,0,2
1/23/21,33320,NORTHERN LEADER,BSAI,HAL,Pacific Cod,0.304,0,0,0.028,0,0.623,0,0,3
1/23/21,33989,BLUE NORTH,BSAI,HAL,Pacific Cod,5.851,0,0,0.02,0.046,0.729,0,0,8
1/23/21,34017,ARAHO,BSAI,NPT,Yellowfin Sole,2.053,0,0.443,0,0.624,0,0,0,18
1/23/21,34615,FV FLICKA,BSAI,HAL,Pacific Cod,2.351,0,0,0,0.13,0,0,0,9
1/30/21,372,U S  LIBERATOR,BSAI,HAL,Pacific Cod,1.852,0,0,0,0,0,0,0,5
1/30/21,661,NORTHERN GLACIER,BSAI,NPT,Yellowfin Sole,1.373,0,0.371,0,2.098,0.189,0,0,17
1/30/21,1222,VIKING,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
1/30/21,1607,GOLDEN ALASKA,BSAI,PTR,Midwater Pollock,0.108,0,0,0,0,0,5,0,8
1/30/21,1650,WESTWARD I,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,4
1/30/21,1996,KATIE ANN,BSAI,NPT,Yellowfin Sole,3.783,0,0.401,0,0.904,0.542,0,0,13
1/30/21,2047,BERING DEFENDER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,4
1/30/21,2110,CAPE HORN,BSAI,NPT,Yellowfin Sole,5.072,0,0.325,0,3.794,0.631,0,0,22
1/30/21,2800,US INTREPID,BSAI,NPT,Yellowfin Sole,1.913,0,0.351,0,2.012,0.357,0,0,23
1/30/21,2810,ARGOSY,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,1
1/30/21,2833,ALASKA MIST,BSAI,HAL,Pacific Cod,46.888,0,0,0,0,0,0,0,2
1/30/21,2943,ARCTIC STORM,BSAI,PTR,Midwater Pollock,0.642,0.001,0,0,0,0,14,0,10
1/30/21,3245,SEATTLE ENTERPRISE,BSAI,PTR,Midwater Pollock,0.406,0,0,0,0,0,42,0,17
1/30/21,3261,NORTHERN EAGLE,BSAI,PTR,Midwater Pollock,0.105,0.001,0,0,0.002,0,74,0,19
1/30/21,3357,PHOENIX,BSAI,PTR,Midwater Pollock,0.027,0.001,0,0,0.004,0,19,0,13
1/30/21,3369,UNIMAK,BSAI,NPT,Yellowfin Sole,5.941,0,0,0,3.118,0.301,0,0,17
1/30/21,3396,ARCTIC FJORD,BSAI,PTR,Midwater Pollock,0.483,0.001,0,0,0.003,0,62,1,24
1/30/21,3414,STARBOUND,BSAI,PTR,Midwater Pollock,0.369,0.001,0,0,0.001,0,83,2,22
1/30/21,3423,ALASKA WARRIOR,BSAI,NPT,Yellowfin Sole,3.644,0,0,0,1.942,0,0,0,23
1/30/21,3442,OCEAN ROVER,BSAI,PTR,Bottom Pollock,3.527,0,0,0,0,0,3,0,4
1/30/21,3442,OCEAN ROVER,BSAI,PTR,Midwater Pollock,1.225,0,0,0,0,0,79,1,15
1/30/21,3535,KAPITAN,GOA,HAL,Pacific Cod,146.976,0,0,0,0,0,0,0,21
1/30/21,3672,FRONTIER MARINER,BSAI,HAL,Pacific Cod,8.399,0,0,0,0.047,0.485,0,0,5
1/30/21,3673,FRONTIER SPIRIT,BSAI,HAL,Pacific Cod,7.853,0,0,0,0,0.792,0,0,10
1/30/21,3681,AMERICAN DYNASTY,BSAI,PTR,Bottom Pollock,0.719,0,0,0,0.008,0,8,0,4
1/30/21,3681,AMERICAN DYNASTY,BSAI,PTR,Midwater Pollock,0.973,0.001,0,0,0,0,26,0,10
1/30/21,3694,ARICA,BSAI,NPT,Yellowfin Sole,3.303,0,0,0.107,1.176,0.32,0,0,25
1/30/21,3794,ALASKA OCEAN,BSAI,PTR,Midwater Pollock,0.402,0.001,0,0,0,0,188,0,29
1/30/21,3800,CAITLIN ANN,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,1
1/30/21,3819,ALASKA SPIRIT,BSAI,NPT,Yellowfin Sole,4.073,0,0.22,0,4.256,0.342,0,0,26
1/30/21,3835,SEAFISHER,BSAI,NPT,Yellowfin Sole,3.721,0,0.204,0,0.368,0.168,0,0,33
1/30/21,3896,NORTHERN JAEGER,BSAI,PTR,Midwater Pollock,0.242,0.001,0,0,0.001,0,45,5,19
1/30/21,4055,AMERICAN TRIUMPH,BSAI,PTR,Midwater Pollock,0.351,0,0,0,0,0,85,1,19
1/30/21,4063,NORTHERN HAWK,BSAI,PTR,Midwater Pollock,0.075,0.001,0,0,0.001,0,108,0,16
1/30/21,4092,CONSTELLATION,BSAI,NPT,Yellowfin Sole,2.947,0,0,0,1.675,0.255,0,0,23
1/30/21,4093,ALASKA VICTORY,BSAI,NPT,Atka Mackerel,0,0,0,0,0,0,0,0,9
1/30/21,4111,EXCELLENCE,BSAI,PTR,Midwater Pollock,0.377,0.002,0,0,0,0,13,0,10
1/30/21,4450,FRONTIER EXPLORER,BSAI,HAL,Pacific Cod,2.988,0,0,0,0.409,0,0,0,7
1/30/21,4533,BEAUTY BAY,BSAI,HAL,Pacific Cod,5.128,0,0,0,0.118,0.027,0,0,11
1/30/21,4578,SIBERIAN SEA,BSAI,HAL,Pacific Cod,3.346,0,0,0,0.023,0.164,0,0,5
1/30/21,4598,ALASKAN LEADER,BSAI,HAL,Pacific Cod,0,0,0,0,0.03,0,0,0,3
1/30/21,4620,CHELSEA K,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,4
1/30/21,4635,DEFENDER,BSAI,NPT,Yellowfin Sole,31.955,0,0,0,0,2.784,0,0,1
1/30/21,4882,ST NICHOLAS,GOA,HAL,Pacific Cod,263.543,0,0,0,0,0,0,0,11
1/30/21,5000,OCEAN STORM,GOA,NPT,Pacific Cod,1.885,0,0,0,0,0,0,0,6
1/30/21,6323,BRISTOL LEADER,BSAI,HAL,Pacific Cod,6.96,0,0,0,0,0.545,0,0,1
1/30/21,7161,ALEUTIAN SABLE,BSAI,POT,Pacific Cod,0,0,0,0,4,0,0,0,3
1/30/21,33320,NORTHERN LEADER,BSAI,HAL,Pacific Cod,0.319,0,0,0,0,0.63,0,0,4
1/30/21,33989,BLUE NORTH,BSAI,HAL,Pacific Cod,2.473,0,0,0,0.008,0.195,0,0,7
1/30/21,34017,ARAHO,BSAI,NPT,Yellowfin Sole,7.545,0,0,0,0.992,0,0,0,11
1/30/21,34249,SEAFREEZE AMERICA,BSAI,NPT,Atka Mackerel,2.374,0,0,0,0,0,0,0,22
1/30/21,34279,DEFENDER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/30/21,34615,FV FLICKA,BSAI,HAL,Pacific Cod,1.171,0,0,0,0.042,0.042,0,0,4
1/30/21,34969,FV AMERICAS FINEST,BSAI,NPT,Yellowfin Sole,5.966,0,0.121,0,1.755,0.23,109,0,25
2/6/21,208,NORTHERN DEFENDER,BSAI,PTR,Bottom Pollock,0,0,0,0,0,0,0,0,3
2/6/21,236,ROYAL ATLANTIC,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
2/6/21,372,U S  LIBERATOR,BSAI,HAL,Pacific Cod,2.489,0,0.357,0,0,0,0,0,3
2/6/21,515,ALASKA ROSE,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
2/6/21,586,GOLDEN PISCES,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,1
2/6/21,661,NORTHERN GLACIER,BSAI,NPT,Bottom Pollock,14.226,0,0,0,11.553,14.19,0,0,3
2/6/21,661,NORTHERN GLACIER,BSAI,NPT,Yellowfin Sole,5.307,0,0.121,0,7.098,4.746,0,0,17
2/6/21,1222,VIKING,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,4
2/6/21,1607,GOLDEN ALASKA,BSAI,PTR,Midwater Pollock,0.116,0,0,0,0,0,40,2,43
2/6/21,1650,WESTWARD I,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,4
2/6/21,1996,KATIE ANN,BSAI,NPT,Yellowfin Sole,3.617,0,0.174,0,2.135,0.492,0,0,22
2/6/21,2047,BERING DEFENDER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,4
2/6/21,2110,CAPE HORN,BSAI,NPT,Bottom Pollock,51.688,0,0,0,0,0,0,0,1
2/6/21,2110,CAPE HORN,BSAI,NPT,Rock Sole,24.104,0,0,0,0.683,0,0,0,36
2/6/21,2142,MARCY J,GOA,PTR,Midwater Pollock,0,0,0,0,0,0,43,0,3
2/6/21,2579,ENTERPRISE,GOA,PTR,Midwater Pollock,0,0,0,0,0,0,20,0,2
2/6/21,2781,PACIFIC STAR,GOA,NPT,Shallow-Water Flatfish,6.038,0,0,0,0,0,0,0,2
2/6/21,2800,US INTREPID,BSAI,NPT,Yellowfin Sole,3.557,0,0.192,0,3.494,0.847,0,0,16
2/6/21,2810,ARGOSY,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,6
2/6/21,2833,ALASKA MIST,BSAI,HAL,Pacific Cod,6.98,0,0,0,0.032,0.016,0,0,7
2/6/21,2943,ARCTIC STORM,BSAI,PTR,Midwater Pollock,0.253,0.001,0,0,0.003,0,55,1,26
2/6/21,3010,PACIFIC EXPLORER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,1
2/6/21,3245,SEATTLE ENTERPRISE,BSAI,PTR,Midwater Pollock,0.31,0,0,0,0,0,18,1,20
2/6/21,3261,NORTHERN EAGLE,BSAI,PTR,Midwater Pollock,0.072,0.001,0,0,0,0.006,40,1,18
2/6/21,3357,PHOENIX,BSAI,PTR,Midwater Pollock,0.117,0,0,0,0,0,36,0,32
2/6/21,3367,LEGACY,BSAI,NPT,Alaska Plaice,61.787,0,0,0,0,0,0,0,1
2/6/21,3369,UNIMAK,BSAI,NPT,Yellowfin Sole,4.108,0,0.092,0,3.82,2.816,0,0,25
2/6/21,3396,ARCTIC FJORD,BSAI,PTR,Midwater Pollock,0.443,0.002,0,0,0,0,26,0,19
2/6/21,3414,STARBOUND,BSAI,PTR,Midwater Pollock,0.435,0.002,0,0,0,0,58,1,15
2/6/21,3423,ALASKA WARRIOR,BSAI,NPT,Bottom Pollock,6.281,0,0,0,0.593,0,0,0,3
2/6/21,3423,ALASKA WARRIOR,BSAI,NPT,Yellowfin Sole,3.267,0,0,0,8.21,0.912,0,0,12
2/6/21,3442,OCEAN ROVER,BSAI,PTR,Midwater Pollock,1.413,0,0,0,0,0,36,0,18
2/6/21,3672,FRONTIER MARINER,BSAI,HAL,Pacific Cod,1.947,0,0,0,0,0.03,0,0,10
2/6/21,3673,FRONTIER SPIRIT,BSAI,HAL,Pacific Cod,6.536,0,0,0,0,0.609,0,0,8
2/6/21,3681,AMERICAN DYNASTY,BSAI,PTR,Midwater Pollock,0.756,0,0,0,0,0,49,0,22
2/6/21,3694,ARICA,BSAI,NPT,Pacific Cod,119.064,0,0,0,0,0,0,0,1
2/6/21,3694,ARICA,BSAI,NPT,Rock Sole,13.615,0,0.036,0,0,0,0,0,11
2/6/21,3694,ARICA,BSAI,NPT,Yellowfin Sole,6.589,0,0,0,4.815,2.174,0,0,6
2/6/21,3794,ALASKA OCEAN,BSAI,PTR,Midwater Pollock,0.316,0,0,0,0,0,28,0,19
2/6/21,3800,CAITLIN ANN,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,6
2/6/21,3819,ALASKA SPIRIT,BSAI,NPT,Yellowfin Sole,5.767,0,0,0,3.338,2.808,0,0,27
2/6/21,3835,SEAFISHER,BSAI,NPT,Yellowfin Sole,3.413,0,0.587,0,1.003,0.104,0,0,20
2/6/21,3896,NORTHERN JAEGER,BSAI,PTR,Midwater Pollock,0.426,0,0,0,0,0,33,1,15
2/6/21,4037,NICHOLE,GOA,PTR,Bottom Pollock,0,0,0,0,0,0,42,0,2
2/6/21,4055,AMERICAN TRIUMPH,BSAI,PTR,Midwater Pollock,0.476,0.001,0,0,0,0,81,3,24
2/6/21,4063,NORTHERN HAWK,BSAI,PTR,Midwater Pollock,0.513,0,0,0,0,0,75,1,22
2/6/21,4092,CONSTELLATION,BSAI,NPT,Yellowfin Sole,5.363,0,0.033,0,10.833,5.311,0,0,13
2/6/21,4093,ALASKA VICTORY,BSAI,NPT,Atka Mackerel,2.238,0,0,0,0,0,0,0,27
2/6/21,4111,EXCELLENCE,BSAI,PTR,Midwater Pollock,0.159,0.001,0,0,0,0,52,3,54
2/6/21,4194,PACIFIC PRINCE,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,8
2/6/21,4208,EQUINOX,GOA,NPT,Pacific Cod,0,0,0,0,0,0,0,0,7
2/6/21,4450,FRONTIER EXPLORER,BSAI,HAL,Pacific Cod,1.764,0,0,0,0.087,0,0,0,7
2/6/21,4533,BEAUTY BAY,BSAI,HAL,Pacific Cod,4.368,0,0,0,0.025,0.05,0,0,6
2/6/21,4578,SIBERIAN SEA,BSAI,HAL,Pacific Cod,26.148,0,0,0,0,0,0,0,1
2/6/21,4620,CHELSEA K,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,6
2/6/21,4635,DEFENDER,BSAI,NPT,Yellowfin Sole,9.23,0,0,0,0.258,0.041,0,0,13
2/6/21,4833,RENEGADE,GOA,HAL,Pacific Cod,54.731,0,0,0,0,0,0,0,16
2/6/21,5000,OCEAN STORM,GOA,NPT,Pacific Cod,2.908,0,0,0,0,0,29,0,9
2/6/21,5052,DYNASTY,GOA,HAL,Pacific Cod,600.155,0,0,0,0,0,0,0,1
2/6/21,5242,SINAI,GOA,HAL,Pacific Cod,4.987,0,0,0,0,0,0,0,12
2/6/21,5822,ENTERPRISE,BSAI,NPT,Pacific Cod,18.772,0,0,0,0,0,0,0,1
2/6/21,5822,ENTERPRISE,BSAI,NPT,Yellowfin Sole,5.92,0,0,0,8.475,2.436,0,0,15
2/6/21,6222,CHELLISSA,GOA,PTR,Bottom Pollock,0,0,0,0,0,0,68,0,2
2/6/21,6323,BRISTOL LEADER,BSAI,HAL,Pacific Cod,2.863,0,0,0,0,0.236,0,0,4
2/6/21,7079,STELLA,GOA,PTR,Midwater Pollock,0,0,0,0,0,0,13,0,2
2/6/21,7161,ALEUTIAN SABLE,BSAI,POT,Pacific Cod,0,0,0,0,0,0,0,0,1
2/6/21,33320,NORTHERN LEADER,BSAI,HAL,Pacific Cod,1.257,0,0,0,0.036,0.214,0,0,4
2/6/21,33989,BLUE NORTH,BSAI,HAL,Pacific Cod,3.083,0,0,0,0.044,0.159,0,0,6
2/6/21,34249,SEAFREEZE AMERICA,BSAI,NPT,Atka Mackerel,0.628,0,0,0,0,0,0,0,43
2/6/21,34279,DEFENDER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,8
2/6/21,34615,FV FLICKA,BSAI,HAL,Pacific Cod,0.855,0,0,0,0.114,0.054,0,0,7
2/6/21,34939,EVIE GRACE,GOA,NPT,Bottom Pollock,105.317,0,0,0,0,0,49,0,2
2/6/21,34939,EVIE GRACE,GOA,PTR,Bottom Pollock,0,0,0,0,0,0,24,0,2
2/6/21,34969,FV AMERICAS FINEST,BSAI,NPT,Yellowfin Sole,2.919,0,0,0,1.997,0.859,0,0,27
2/13/21,208,NORTHERN DEFENDER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
2/13/21,236,ROYAL ATLANTIC,BSAI,NPT,Pacific Cod,0,0,0,0,0,0,0,0,2
2/13/21,372,U S  LIBERATOR,BSAI,HAL,Pacific Cod,5.704,0,0,0,0,0,0,0,4
2/13/21,511,GREAT PACIFIC,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
2/13/21,515,ALASKA ROSE,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,4
2/13/21,586,GOLDEN PISCES,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
2/13/21,661,NORTHERN GLACIER,BSAI,NPT,Yellowfin Sole,9.053,0,0,0,23.07,4.338,0,0,7
2/13/21,1094,NORDIC FURY,BSAI,NPT,Pacific Cod,0,0,0,0,0,0,0,0,2
2/13/21,1222,VIKING,BSAI,PTR,Bottom Pollock,0,0,0,0,0,0,0,0,3
2/13/21,1607,GOLDEN ALASKA,BSAI,PTR,Midwater Pollock,0.054,0,0,0,0,0,26,1,32
2/13/21,1650,WESTWARD I,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
2/13/21,1674,MAR PACIFICO,GOA,NPT,Midwater Pollock,0,0,0,0,0,0,2,0,1
2/13/21,1674,MAR PACIFICO,GOA,PTR,Midwater Pollock,0,0,0,0,0,0,32,0,4
2/13/21,1688,AMERICAN BEAUTY,BSAI,NPT,Pacific Cod,7.087,0,0,0,0,0,0,0,3
2/13/21,1996,KATIE ANN,BSAI,NPT,Pacific Cod,9.7,0,0,0,0,0,0,0,5
2/13/21,1996,KATIE ANN,BSAI,NPT,Yellowfin Sole,18.782,0,0,0,6.414,3.75,0,0,13
2/13/21,2047,BERING DEFENDER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,5
2/13/21,2110,CAPE HORN,BSAI,NPT,Rock Sole,5.83,0,0,0,10.503,0.62,24,0,11
2/13/21,2110,CAPE HORN,BSAI,NPT,Yellowfin Sole,18.158,0,0,0,7.097,1.716,0,0,14
2/13/21,2134,OCEAN PEACE,BSAI,NPT,Atka Mackerel,0.06,0,0,0,0,0,0,0,24
2/13/21,2800,US INTREPID,BSAI,NPT,Yellowfin Sole,11.425,0,0,0,8.061,1.738,0,0,22
2/13/21,2810,ARGOSY,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
2/13/21,2811,ALSEA,BSAI,PTR,Midwater Pollock,1.207,0,0,0,0,0,0,0,3
2/13/21,2833,ALASKA MIST,BSAI,HAL,Pacific Cod,2.686,0,0,0,0.033,0,0,0,8
2/13/21,2943,ARCTIC STORM,BSAI,PTR,Midwater Pollock,0.312,0,0,0,0,0,13,0,12
2/13/21,3010,PACIFIC EXPLORER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
2/13/21,3245,SEATTLE ENTERPRISE,BSAI,PTR,Midwater Pollock,0.468,0.001,0,0,0,0,24,0,21
2/13/21,3261,NORTHERN EAGLE,BSAI,PTR,Midwater Pollock,0.136,0,0,0,0,0,6,0,8
2/13/21,3357,PHOENIX,BSAI,PTR,Midwater Pollock,0.226,0,0,0,0,0,15,0,12
2/13/21,3367,LEGACY,BSAI,NPT,Pacific Cod,10.903,0,0,0,0,0,0,0,2
2/13/21,3367,LEGACY,BSAI,NPT,Rock Sole,21.827,0,1.413,0,0,0,0,0,19
2/13/21,3369,UNIMAK,BSAI,NPT,Alaska Plaice,20.662,0,0,0,29.756,3.116,0,0,5
2/13/21,3369,UNIMAK,BSAI,NPT,Yellowfin Sole,17.362,0.026,0,0,0.635,0.487,0,0,11
2/13/21,3396,ARCTIC FJORD,BSAI,PTR,Midwater Pollock,1.278,0,0,0,0.001,0,18,1,19
2/13/21,3414,STARBOUND,BSAI,PTR,Midwater Pollock,0.591,0,0,0,0,0,33,0,28
2/13/21,3423,ALASKA WARRIOR,BSAI,NPT,Yellowfin Sole,15.438,0.024,0,0,6.178,1.493,0,0,30
2/13/21,3442,OCEAN ROVER,BSAI,PTR,Bottom Pollock,2.143,0,0,0,0,0,36,1,15
2/13/21,3442,OCEAN ROVER,BSAI,PTR,Midwater Pollock,1.724,0,0,0,0,0.004,18,0,12
