WEEK END DATE,VESSEL ID,NAME,AREA,GEAR,TARGET,HALIBUT,HERRING,RED KING CRAB,OTHER KING CRAB,BAIRDI TANNER,OTHER TANNER,CHINOOK,NON-CHINOOK,SAMPLED HAULS
1/12/13,651,RUFF AND REDDY,GOA,POT,Pacific Cod,0.606,0,0,0,11.777,0,0,0,16
1/12/13,1276,COURAGEOUS,BSAI,HAL,Pacific Cod,14.652,0,0,0,0,0,0,0,8
1/12/13,1550,ARCTIC HUNTER,BSAI,POT,Pacific Cod,0,0,0.017,0,2.768,0.158,0,0,8
1/12/13,1622,PROWLER,BSAI,HAL,Pacific Cod,30.074,0,0,0,0.049,0.147,0,0,4
1/12/13,1632,KJEVOLJA,BSAI,HAL,Pacific Cod,51.668,0,0,0,0.063,0.031,0,0,28
1/12/13,2090,BLUE GADUS,BSAI,HAL,Pacific Cod,76.886,0,0,0,0.354,0.074,0,0,14
1/12/13,2124,DELIVERANCE,GOA,POT,Pacific Cod,2.52,0,0,0,0.651,0,0,0,13
1/12/13,2204,MS INGRID,GOA,POT,Pacific Cod,0,0,0,0,3.15,0,0,0,1
1/12/13,2391,CLYDE,GOA,HAL,Pacific Cod,7.764,0,0.347,0,1.604,0,0,0,25
1/12/13,2420,PROVIDENCE,GOA,POT,Pacific Cod,5.724,0,0,0,4.033,0,0,0,6
1/12/13,2579,ENTERPRISE,GOA,POT,Pacific Cod,2.565,0,0,0,29.738,0,0,0,7
1/12/13,2718,CLIPPER SURPRISE,BSAI,HAL,Pacific Cod,16.863,0,0,0,0.083,0.465,0,0,12
1/12/13,2833,ALASKA MIST,BSAI,HAL,Pacific Cod,2.986,0,1.089,0,0.204,0,0,0,7
1/12/13,2872,DEEP PACIFIC,BSAI,HAL,Pacific Cod,5.14,0,0.298,0,0.373,0,0,0,6
1/12/13,3242,CLIPPER ENDEAVOR,BSAI,HAL,Pacific Cod,26.847,0,0.012,0,0.415,0.206,0,0,19
1/12/13,3336,OCEAN PROWLER,BSAI,HAL,Pacific Cod,27.799,0,0,0,0.065,0.018,0,0,16
1/12/13,3406,PAVLOF,BSAI,POT,Pacific Cod,0.304,0,1.94,0,7.865,0.838,0,0,27
1/12/13,3672,FRONTIER MARINER,BSAI,HAL,Pacific Cod,8.79,0,0.505,0,0.303,0.026,0,0,11
1/12/13,3673,FRONTIER SPIRIT,BSAI,HAL,Pacific Cod,16.063,0,0,0,0.127,0.029,0,0,13
1/12/13,3692,NORTH CAPE,BSAI,HAL,Pacific Cod,39.213,0,0.127,0,0.422,0,0,0,10
1/12/13,3728,EXODUS,GOA,POT,Pacific Cod,4.502,0,0,0,0,0,0,0,8
1/12/13,4070,SEA DREAM,GOA,POT,Pacific Cod,0,0,0,0,0.276,0,0,0,2
1/12/13,4102,ALEUTIAN LADY,BSAI,POT,Pacific Cod,0,0,0,0,0.724,0.547,0,0,15
1/12/13,4173,CINDRIA GENE,GOA,POT,Pacific Cod,5.075,0,0,0,1.562,0,0,0,3
1/12/13,4284,FLYING OCEAN,GOA,POT,Pacific Cod,0,0,0,0,24.638,0,0,0,1
1/12/13,4306,ALASKAN LADY,BSAI,HAL,Pacific Cod,5.13,0,2.424,0,0.15,0,0,0,9
1/12/13,4377,BLUE ATTU,BSAI,HAL,Pacific Cod,61.812,0,0,0,0.237,0.033,0,0,8
1/12/13,4450,FRONTIER EXPLORER,BSAI,HAL,Pacific Cod,45.27,0,0,0,0.167,0.118,0,0,17
1/12/13,4463,CLIPPER EPIC,BSAI,HAL,Pacific Cod,72.062,0,0,0,0.067,0.058,0,0,9
1/12/13,4540,BERING PROWLER,BSAI,HAL,Pacific Cod,10.706,0,0,0,0,0.963,0,0,10
1/12/13,4569,LILLI ANN,BSAI,HAL,Pacific Cod,5.711,0,0.093,0,0.132,0,0,0,4
1/12/13,4578,SIBERIAN SEA,BSAI,HAL,Pacific Cod,151.117,0,0,0,0.425,0.112,0,0,9
1/12/13,4598,ALASKAN LEADER,BSAI,HAL,Pacific Cod,32.172,0,0,0,0,0.116,0,0,5
1/12/13,4618,BLUE PACIFIC,BSAI,HAL,Pacific Cod,37.686,0,0,0,0.095,0.014,0,0,14
1/12/13,4882,ST NICHOLAS,GOA,HAL,Pacific Cod,52.482,0,0,0,0,0,0,0,1
1/12/13,5325,GLACIER BAY,BSAI,HAL,Pacific Cod,70.206,0,0,0,0.649,0.113,0,0,7
1/12/13,5908,OCEAN BAY,GOA,POT,Pacific Cod,0,0,0,0,0,0,0,0,4
1/12/13,6323,BRISTOL LEADER,BSAI,HAL,Pacific Cod,24.776,0,0,0,0.074,0.016,0,0,6
1/12/13,7079,STELLA,GOA,POT,Pacific Cod,0,0,0,0,0,0,0,0,1
1/12/13,14557,HADASSAH,GOA,POT,Pacific Cod,14.7,0,0,0,0,0,0,0,7
1/12/13,26728,ALPINE COVE,GOA,HAL,Pacific Cod,58.454,0,0,0,0,0,0,0,1
1/12/13,29997,BERING LEADER,BSAI,HAL,Pacific Cod,13.906,0,0,0,0.029,0.535,0,0,7
1/12/13,31074,SAINT PAUL,BSAI,POT,Pacific Cod,0,0,0,0,0,0,0,0,3
1/12/13,32429,ALASKAN STAR,BSAI,POT,Pacific Cod,2.203,0,0,0,0,0,0,0,8
1/19/13,146,ST DOMINICK,BSAI,POT,Pacific Cod,6.648,0,0,0,0,0,0,0,23
1/19/13,278,BOUNTIFUL,BSAI,POT,Pacific Cod,0,0,0,0,1.322,0.196,0,0,19
1/19/13,372,U S  LIBERATOR,BSAI,HAL,Pacific Cod,26.491,0,0,0,0.051,2.816,0,0,9
1/19/13,1276,COURAGEOUS,BSAI,HAL,Pacific Cod,20.126,0,0,0,0.042,0.099,0,0,14
1/19/13,1550,ARCTIC HUNTER,BSAI,POT,Pacific Cod,0.086,0,0,0,2.143,0.353,0,0,6
1/19/13,1622,PROWLER,BSAI,HAL,Pacific Cod,22.624,0,0,0,0.02,0,0,0,11
1/19/13,1630,EXCELLER,GOA,POT,Pacific Cod,1.451,0,0,0,3.489,0,0,0,8
1/19/13,1632,KJEVOLJA,BSAI,HAL,Pacific Cod,47.136,0,0,0,0.038,0,0,0,13
1/19/13,2090,BLUE GADUS,BSAI,HAL,Pacific Cod,40.504,0,0,0,0.386,0.174,0,0,17
1/19/13,2119,WONDER WORKER,GOA,HAL,Pacific Cod,73.989,0,0,0,0,0,0,0,5
1/19/13,2391,CLYDE,GOA,HAL,Pacific Cod,26.757,0,0,0,0.402,0,0,0,26
1/19/13,2420,PROVIDENCE,GOA,POT,Pacific Cod,4.104,0,0,0,12.53,0,0,0,3
1/19/13,2718,CLIPPER SURPRISE,BSAI,HAL,Pacific Cod,3.317,0,0,0,0.04,0.314,0,0,10
1/19/13,2833,ALASKA MIST,BSAI,HAL,Pacific Cod,3.701,0,0.451,0,0.179,0.044,0,0,12
1/19/13,2872,DEEP PACIFIC,BSAI,HAL,Pacific Cod,6.873,0,0.373,0,0.17,0,0,0,10
1/19/13,2899,IRENE H,GOA,POT,Pacific Cod,3.707,0,0,0,6.542,0,0,0,4
1/19/13,3242,CLIPPER ENDEAVOR,BSAI,HAL,Pacific Cod,21.231,0,0.025,0,0.343,0.109,0,0,8
1/19/13,3336,OCEAN PROWLER,BSAI,HAL,Pacific Cod,34.65,0,0,0,0.113,0.452,0,0,7
1/19/13,3406,PAVLOF,BSAI,POT,Pacific Cod,1.133,0,1.545,0,9.253,1.401,0,0,15
1/19/13,3474,CELTIC,GOA,POT,Pacific Cod,0.707,0,0,0,0.078,0,0,0,31
1/19/13,3583,KATHERINE,GOA,POT,Pacific Cod,1.135,0,0,0,9.592,0,0,0,8
1/19/13,3672,FRONTIER MARINER,BSAI,HAL,Pacific Cod,4.384,0,0.845,0,0.109,0,0,0,7
1/19/13,3673,FRONTIER SPIRIT,BSAI,HAL,Pacific Cod,25.449,0,0,0,0.175,0.157,0,0,11
1/19/13,3692,NORTH CAPE,BSAI,HAL,Pacific Cod,15.316,0,0,0,0.238,0.079,0,0,13
1/19/13,3728,EXODUS,GOA,POT,Pacific Cod,12.847,0,0,0,0,0,0,0,12
1/19/13,4102,ALEUTIAN LADY,BSAI,POT,Pacific Cod,0,0,0,0,1.425,0.271,0,0,17
1/19/13,4106,BULLDOG,BSAI,POT,Pacific Cod,0.184,0,0,0,0.795,0.372,0,0,3
1/19/13,4211,SYLVIA STAR,GOA,POT,Pacific Cod,3.666,0,0,0,0.505,0,0,0,5
1/19/13,4306,ALASKAN LADY,BSAI,HAL,Pacific Cod,4.027,0,1.651,0,0.204,0,0,0,11
1/19/13,4377,BLUE ATTU,BSAI,HAL,Pacific Cod,46.293,0,0,0,0.056,0.077,0,0,12
1/19/13,4450,FRONTIER EXPLORER,BSAI,HAL,Pacific Cod,48.232,0,0,0,0.167,0.071,0,0,18
1/19/13,4463,CLIPPER EPIC,BSAI,HAL,Pacific Cod,53.578,0,0,0,0.109,0.026,0,0,12
1/19/13,4533,BEAUTY BAY,BSAI,HAL,Pacific Cod,4.387,0,1.67,0,0.136,0,0,0,4
1/19/13,4540,BERING PROWLER,BSAI,HAL,Pacific Cod,44.306,0,0,0,0,0.076,0,0,11
1/19/13,4569,LILLI ANN,BSAI,HAL,Pacific Cod,2.335,0,0,0,0.168,0,0,0,5
1/19/13,4578,SIBERIAN SEA,BSAI,HAL,Pacific Cod,174.123,0,0,0,0.216,0.1,0,0,5
1/19/13,4582,ARCTIC MARINER,BSAI,POT,Pacific Cod,0.066,0,0,0,2.56,0.152,0,0,7
1/19/13,4593,VIEKODA BAY,GOA,POT,Pacific Cod,32.935,0,0,0,2.637,0,0,0,5
1/19/13,4598,ALASKAN LEADER,BSAI,HAL,Pacific Cod,26.349,0,0,0,0,0,0,0,4
1/19/13,4618,BLUE PACIFIC,BSAI,HAL,Pacific Cod,28.721,0,0,0,0.084,0,0,0,11
1/19/13,5325,GLACIER BAY,BSAI,HAL,Pacific Cod,95.597,0,0,0,0.307,0.093,0,0,15
1/19/13,5908,OCEAN BAY,GOA,POT,Pacific Cod,0.491,0,0,0,0.142,0,0,0,8
1/19/13,6210,VIXEN,BSAI,POT,Pacific Cod,0.187,0,0,0,0.1,0.033,0,0,7
1/19/13,6323,BRISTOL LEADER,BSAI,HAL,Pacific Cod,33.706,0,0,0,0,0,0,0,1
1/19/13,18583,SPECTRE,GOA,HAL,Pacific Cod,61.018,0,0,0,0.223,0,0,0,14
1/19/13,26728,ALPINE COVE,GOA,HAL,Pacific Cod,79.135,0,0,0,0,0,0,0,13
1/19/13,29997,BERING LEADER,BSAI,HAL,Pacific Cod,11.633,0,0,0.016,0.027,0.286,0,0,5
1/26/13,134,WESTERN DAWN,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/26/13,208,MORNING STAR,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,6
1/26/13,232,SEA BARB,GOA,POT,Pacific Cod,0.091,0,0,0,14.319,0,0,0,13
1/26/13,236,ROYAL ATLANTIC,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
1/26/13,249,HALF MOON BAY,BSAI,NPT,Pacific Cod,5.364,0,0,0,0,0,0,0,5
1/26/13,251,SUNSET BAY,BSAI,NPT,Pacific Cod,16.829,0,0,0,0,0,0,0,5
1/26/13,277,BILLIKIN,BSAI,POT,Pacific Cod,0.746,0,0,0,0.866,0.398,0,0,2
1/26/13,278,BOUNTIFUL,BSAI,POT,Pacific Cod,0.087,0,0,0,4.485,0.833,0,0,17
1/26/13,372,U S  LIBERATOR,BSAI,HAL,Pacific Cod,23.894,0,0,0,0,0.104,0,0,7
1/26/13,411,DOMINATOR,BSAI,PTR,Midwater Pollock,0,0,0,0,0,1.149,0,0,3
1/26/13,417,STARWARD,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,4
1/26/13,422,PACIFIC VIKING,BSAI,NPT,Pacific Cod,14.837,0,0,0,0,0,0,0,11
1/26/13,425,GUN MAR,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,8
1/26/13,428,NORDIC STAR,BSAI,NPT,Pacific Cod,19.709,0,0,0,0,0,0,0,8
1/26/13,434,AMERICAN EAGLE,BSAI,NPT,Pacific Cod,2.427,0,0,0,0,0,0,0,8
1/26/13,480,MUIR MILACH,BSAI,NPT,Pacific Cod,5.652,0,0,0,0,0,0,0,6
1/26/13,511,GREAT PACIFIC,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,5
1/26/13,512,PROGRESS,BSAI,PTR,Bottom Pollock,2.381,0,0,0,0,0,0,0,8
1/26/13,512,PROGRESS,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
1/26/13,515,ALASKA ROSE,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/26/13,516,BERING ROSE,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,6
1/26/13,533,ARCTURUS,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,1
1/26/13,543,ROYAL AMERICAN,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,4
1/26/13,586,GOLDEN PISCES,BSAI,NPT,Pacific Cod,6.544,0,0,0,0,0,0,0,13
1/26/13,651,RUFF AND REDDY,GOA,POT,Pacific Cod,1.618,0,0,0,3.732,0,0,0,26
1/26/13,661,NORTHERN GLACIER,BSAI,NPT,Yellowfin Sole,1.378,0.086,0,0,0.058,3.53,0,0,28
1/26/13,723,MARGARET LYN,BSAI,NPT,Pacific Cod,4.732,0,0,0,0,0,0,0,8
1/26/13,901,ALDEBARAN,BSAI,PTR,Bottom Pollock,2.492,0,0,0,0,0,0,0,5
1/26/13,979,PEGGY JO,BSAI,NPT,Pacific Cod,34.74,0,0,0,0.279,0,0,0,10
1/26/13,1094,NORDIC FURY,BSAI,PTR,Bottom Pollock,0,0,0,0,0,0,0,0,1
1/26/13,1094,NORDIC FURY,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
1/26/13,1116,VIKING EXPLORER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
1/26/13,1164,POSEIDON,BSAI,NPT,Pacific Cod,5.631,0,0,0,0,0,0,0,7
1/26/13,1167,STAR FISH,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
1/26/13,1191,MARATHON,GOA,NPT,Midwater Pollock,0,0,0,0,0,0,0,0,4
1/26/13,1191,MARATHON,GOA,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/26/13,1222,VIKING,BSAI,PTR,Midwater Pollock,1.888,0,0,0,0,0,0,0,7
1/26/13,1228,COLUMBIA,BSAI,PTR,Bottom Pollock,0,0,0,0,0,0,0,0,1
1/26/13,1236,RAVEN,BSAI,NPT,Pacific Cod,4.2,0,0,0,0,0,0,0,11
1/26/13,1265,PEGASUS,BSAI,NPT,Pacific Cod,8.04,0,0,0,0,0,0,0,11
1/26/13,1275,PREDATOR,BSAI,NPT,Pacific Cod,9.757,0,0,0,0,0,0,0,9
1/26/13,1276,COURAGEOUS,BSAI,HAL,Pacific Cod,70.39,0,0,0,0.392,0.103,0,0,13
1/26/13,1292,GOLDEN DAWN,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/26/13,1318,GLADIATOR,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/26/13,1607,GOLDEN ALASKA,BSAI,PTR,Midwater Pollock,0.596,0,0,0,0,0,54,0,30
1/26/13,1622,PROWLER,BSAI,HAL,Pacific Cod,24.755,0,0,0,0.049,0.016,0,0,11
1/26/13,1623,OCEAN HOPE 3,BSAI,NPT,Pacific Cod,0,0,0,0,0,0,0,0,9
1/26/13,1632,KJEVOLJA,BSAI,HAL,Pacific Cod,64.178,0,0,0,0.189,0.226,0,0,28
1/26/13,1641,STORM PETREL,BSAI,PTR,Bottom Pollock,0,0,0,0,0,0,0,0,4
1/26/13,1641,STORM PETREL,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
1/26/13,1650,WESTWARD I,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,7
1/26/13,1652,SEA WOLF,BSAI,PTR,Midwater Pollock,0.814,0,0,0,0,0,0,0,8
1/26/13,1688,AMERICAN BEAUTY,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/26/13,1879,AMERICAN NO I,BSAI,NPT,Rock Sole,4.176,0,0.234,0,0.125,0,0,0,17
1/26/13,1913,ANITA J,BSAI,PTR,Bottom Pollock,0,0,0,0,0,0,0,0,2
1/26/13,1913,ANITA J,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/26/13,1996,KATIE ANN,BSAI,NPT,Flathead Sole,0,0,0,0,0,0,0,0,1
1/26/13,1998,STARLITE,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,5
1/26/13,2010,ALASKAN,GOA,PTR,Midwater Pollock,0,0,0,0,0,0,1,0,1
1/26/13,2047,BERING DEFENDER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,5
1/26/13,2059,SEADAWN,BSAI,NPT,Pacific Cod,14.751,0,0,0,0,0,0,0,12
1/26/13,2090,BLUE GADUS,BSAI,HAL,Pacific Cod,30.677,0,0,0,0.05,0.129,0,0,9
1/26/13,2119,WONDER WORKER,GOA,HAL,Pacific Cod,171.987,0,0,0,0,0,0,0,12
1/26/13,2123,VAERDAL,BSAI,NPT,Rock Sole,0,0,0.282,0,0,0,0,0,16
1/26/13,2134,OCEAN PEACE,BSAI,NPT,Yellowfin Sole,2.04,0,0,0,0.602,2.608,0,0,23
1/26/13,2177,LAURA S,GOA,POT,Pacific Cod,0,0,0,0,0.877,0,0,0,13
1/26/13,2391,CLYDE,GOA,HAL,Pacific Cod,39.475,0,0,0,0.561,0,0,0,18
1/26/13,2657,COMMODORE,BSAI,PTR,Midwater Pollock,0.703,0,0,0,0,0,0,0,6
1/26/13,2718,CLIPPER SURPRISE,BSAI,HAL,Pacific Cod,64.104,0,0,0,0.118,0.421,0,0,10
1/26/13,2733,SEAFREEZE ALASKA,BSAI,NPT,Bottom Pollock,4.591,0,0,0,9.203,0,0,0,6
1/26/13,2733,SEAFREEZE ALASKA,BSAI,NPT,Pacific Cod,18.059,0,0,0,6.878,1.537,0,0,7
1/26/13,2733,SEAFREEZE ALASKA,BSAI,NPT,Yellowfin Sole,12.024,0.079,0,0,7.664,18.619,0,0,21
1/26/13,2769,NORTHERN PATRIOT,BSAI,PTR,Midwater Pollock,2.72,0,0,0,0,0,0,0,3
1/26/13,2770,SOVEREIGNTY,BSAI,PTR,Bottom Pollock,0,0,0,0,0,0,0,0,7
1/26/13,2800,US INTREPID,BSAI,NPT,Rock Sole,0.346,0,0.465,0,0,0,0,0,11
1/26/13,2810,ARGOSY,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,5
1/26/13,2811,ALSEA,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,5
1/26/13,2833,ALASKA MIST,BSAI,HAL,Pacific Cod,2.649,0,0.701,0,0.184,0.102,0,0,8
1/26/13,2837,PERSEVERANCE,BSAI,NPT,Pacific Cod,20.682,0,0,0,0.306,0,0,0,12
1/26/13,2849,SEEKER,BSAI,NPT,Pacific Cod,18.118,0,0,0,0.13,0,0,0,10
1/26/13,2872,DEEP PACIFIC,BSAI,HAL,Pacific Cod,12,0,0.452,0,0.332,0,0,0,6
1/26/13,2888,AURORA,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/26/13,2889,AURIGA,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/26/13,2943,ARCTIC STORM,BSAI,NPT,Yellowfin Sole,1.344,0.118,0,0,0.434,1.645,0,0,40
1/26/13,3002,NORTHWEST EXPLORER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,5
1/26/13,3007,BRISTOL EXPLORER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,8
1/26/13,3010,PACIFIC EXPLORER,BSAI,PTR,Midwater Pollock,1.379,0,0,0,0,0,0,0,3
1/26/13,3242,CLIPPER ENDEAVOR,BSAI,HAL,Pacific Cod,21.332,0,0.023,0,0.233,0.237,0,0,21
1/26/13,3245,SEATTLE ENTERPRISE,BSAI,PTR,Midwater Pollock,0.656,0,0,0,0,0,43,0,19
1/26/13,3257,DEFENDER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,8
1/26/13,3261,NORTHERN EAGLE,BSAI,NPT,Yellowfin Sole,1.314,0.061,0,0,1.644,31.018,0,0,32
1/26/13,3336,OCEAN PROWLER,BSAI,HAL,Pacific Cod,49.378,0,0,0,0.033,0.033,0,0,16
1/26/13,3357,PACIFIC GLACIER,BSAI,PTR,Midwater Pollock,0.389,0,0,0,0,0,13,0,24
1/26/13,3369,UNIMAK,BSAI,NPT,Pacific Cod,4.579,0,0,0,2.561,0,0,0,2
1/26/13,3369,UNIMAK,BSAI,NPT,Rock Sole,0.649,0,0.111,0,0,0,0,0,10
1/26/13,3388,ARCTIC EXPLORER,BSAI,PTR,Bottom Pollock,0.481,0,0,0,0,0,0,0,5
1/26/13,3388,ARCTIC EXPLORER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,1
1/26/13,3396,ARCTIC FJORD,BSAI,PTR,Midwater Pollock,0.417,0,0,0,0,0,51,1,20
1/26/13,3404,TRAVELER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,4
1/26/13,3406,PAVLOF,BSAI,POT,Pacific Cod,0.564,0,1.111,0,3.407,0.819,0,0,31
1/26/13,3414,STARBOUND,BSAI,PTR,Midwater Pollock,0.413,0,0,0,0,0,66,0,21
1/26/13,3423,ALASKA WARRIOR,BSAI,NPT,Rock Sole,23.801,0,2.541,0,9.136,1.331,0,0,2
1/26/13,3423,ALASKA WARRIOR,BSAI,NPT,Yellowfin Sole,0.452,0,0,0,10.334,25.691,0,0,7
1/26/13,3442,OCEAN ROVER,BSAI,NPT,Yellowfin Sole,2.573,0,0.119,0,2.823,12.812,0,0,39
1/26/13,3627,PACIFIC MAID,GOA,POT,Pacific Cod,0,0,0,0,8.38,0,0,0,2
1/26/13,3671,KODIAK ENTERPRISE,BSAI,PTR,Midwater Pollock,1.242,0,0,0,0,0,38,2,12
1/26/13,3673,FRONTIER SPIRIT,BSAI,HAL,Pacific Cod,10.231,0,0,0,0.117,0.075,0,0,12
1/26/13,3681,AMERICAN DYNASTY,BSAI,NPT,Yellowfin Sole,3.784,0,0,0,1.404,3.159,0,0,35
1/26/13,3692,NORTH CAPE,BSAI,HAL,Pacific Cod,6.054,0,0,0,0.166,0,0,0,7
1/26/13,3694,ARICA,BSAI,NPT,Rock Sole,0.344,0,1.044,0,1.683,0,0,0,8
1/26/13,3703,OCEAN PHOENIX,BSAI,PTR,Midwater Pollock,0.26,0,0,0,0,0,35,0,39
1/26/13,3713,KAREN EVICH,GOA,NPT,Pacific Cod,1.593,0,0,0,0,0,0,0,2
1/26/13,3728,EXODUS,GOA,POT,Pacific Cod,3.671,0,0,0,0.228,0,0,0,17
1/26/13,3794,ALASKA OCEAN,BSAI,PTR,Bottom Pollock,2.351,0,0,0,0,0,16,0,2
1/26/13,3794,ALASKA OCEAN,BSAI,PTR,Midwater Pollock,1.791,0,0,0,0,0,39,1,17
1/26/13,3800,CAITLIN ANN,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
1/26/13,3870,ISLAND ENTERPRISE,BSAI,PTR,Midwater Pollock,0.367,0,0,0,0,0,55,0,24
1/26/13,3896,NORTHERN JAEGER,BSAI,NPT,Yellowfin Sole,6.106,0,0,0,3.177,13.893,0,0,40
1/26/13,3988,DESTINATION,BSAI,PTR,Midwater Pollock,0.169,0,0,0,0,0,0,0,4
1/26/13,4055,AMERICAN TRIUMPH,BSAI,NPT,Yellowfin Sole,3.563,0,0,0,0.673,2.285,0,0,41
1/26/13,4063,NORTHERN HAWK,BSAI,PTR,Midwater Pollock,0.915,0,0,0,0.002,0,67,0,23
1/26/13,4092,CONSTELLATION,BSAI,NPT,Yellowfin Sole,1.739,0,0,0,0.196,4.131,0,0,19
