WEEK END DATE,VESSEL ID,NAME,AREA,GEAR,TARGET,HALIBUT,HERRING,RED KING CRAB,OTHER KING CRAB,BAIRDI TANNER,OTHER TANNER,CHINOOK,NON-CHINOOK,SAMPLED HAULS
1/11/14,2872,DEEP PACIFIC,BSAI,HAL,Pacific Cod,6.011,0,0.238,0,0.633,0,0,0,8
1/11/14,3226,FARWEST LEADER,BSAI,POT,Pacific Cod,0,0,0,0,0.152,0,0,0,19
1/11/14,3242,CLIPPER ENDEAVOR,BSAI,HAL,Pacific Cod,25.318,0,0,0,0.316,0.51,0,0,9
1/11/14,3336,OCEAN PROWLER,BSAI,HAL,Pacific Cod,155.025,0,0,0,0.034,0.224,0,0,16
1/11/14,3672,FRONTIER MARINER,BSAI,HAL,Pacific Cod,64.869,0,0,0,0.483,0.1,0,0,7
1/11/14,3673,FRONTIER SPIRIT,BSAI,HAL,Pacific Cod,57.375,0,0,0,0.233,0.098,0,0,8
1/11/14,4102,ALEUTIAN LADY,BSAI,POT,Pacific Cod,0.606,0,0,0,0.588,56.14,0,0,9
1/11/14,4187,TEMPTATION,GOA,POT,Pacific Cod,0.283,0,0,0,1.235,0,0,0,6
1/11/14,4306,ALASKAN LADY,BSAI,HAL,Pacific Cod,33.412,0,0,0,0,0.6,0,0,10
1/11/14,4377,BLUE ATTU,BSAI,HAL,Pacific Cod,8.115,0,0.308,0,0.589,0.027,0,0,13
1/11/14,4450,FRONTIER EXPLORER,BSAI,HAL,Pacific Cod,86.106,0,0,0,0.662,0.154,0,0,7
1/11/14,4463,CLIPPER EPIC,BSAI,HAL,Pacific Cod,71.009,0,0,0,0.054,0.054,0,0,10
1/11/14,4533,BEAUTY BAY,BSAI,HAL,Pacific Cod,33.456,0,0,0,0.028,0.177,0,0,11
1/11/14,4540,BERING PROWLER,BSAI,HAL,Pacific Cod,69.5,0,0,0,0.101,0.147,0,0,20
1/11/14,4569,LILLI ANN,BSAI,HAL,Pacific Cod,29.407,0,0,0,0.205,0.124,0,0,9
1/11/14,4573,BLUE BALLARD,BSAI,HAL,Pacific Cod,40.664,0,1.194,0,0.732,0.04,0,0,13
1/11/14,4578,SIBERIAN SEA,BSAI,HAL,Pacific Cod,26.062,0,0,0,0.188,0.04,0,0,5
1/11/14,4581,PACIFIC MARINER,BSAI,POT,Pacific Cod,0,0,0,0,34.553,0,0,0,1
1/11/14,4598,ALASKAN LEADER,BSAI,HAL,Pacific Cod,18.666,0,0,0,0,0,0,0,4
1/11/14,4618,BLUE PACIFIC,BSAI,HAL,Pacific Cod,35.068,0,0.665,0,0.077,0,0,0,6
1/11/14,4627,GUARDIAN,BSAI,POT,Pacific Cod,0,0,0.267,0,4.205,0.126,0,0,4
1/11/14,4769,KEVLEEN K,BSAI,POT,Pacific Cod,0,0,0,0,22.73,0,0,0,5
1/11/14,5001,SAVANNA RAY,GOA,POT,Pacific Cod,0,0,0,0,0,0,0,0,6
1/11/14,5325,GLACIER BAY,BSAI,HAL,Pacific Cod,36.514,0,0,0,0.034,0.94,0,0,9
1/11/14,6191,NORDIC MARINER,BSAI,POT,Pacific Cod,0,0,0,0,1.018,0,0,0,2
1/11/14,6323,BRISTOL LEADER,BSAI,HAL,Pacific Cod,6.087,0,0,0,0.017,0.052,0,0,7
1/11/14,7161,ALEUTIAN SABLE,BSAI,POT,Pacific Cod,0,0,0,0,0.946,0.541,0,0,6
1/11/14,19655,SPARTAN,GOA,POT,Pacific Cod,0,0,0,0,52.673,0,0,0,18
1/11/14,25080,ALEUT LADY,GOA,POT,Pacific Cod,0.284,0,0,0,0.503,0,0,0,17
1/11/14,26728,ALPINE COVE,GOA,HAL,Pacific Cod,155.341,0,0,0,0.079,0,0,0,9
1/11/14,29997,BERING LEADER,BSAI,HAL,Pacific Cod,7.504,0,0,0,0,0,0,0,6
1/11/14,31729,ICY MIST,BSAI,POT,Pacific Cod,0.984,0,0,0,0,0,0,0,1
1/11/14,32783,AFOGNAK STRAIT,BSAI,POT,Pacific Cod,1.141,0,0,0,2.93,3.957,0,0,11
1/11/14,33320,NORTHERN LEADER,BSAI,HAL,Pacific Cod,2.407,0,0,0,0.098,0,0,0,1
1/18/14,277,BILLIKIN,BSAI,POT,Pacific Cod,0.408,0,0,0,1.491,0,0,0,2
1/18/14,278,BOUNTIFUL,BSAI,POT,Pacific Cod,0,0,0.876,0,8.429,0,0,0,22
1/18/14,372,U S  LIBERATOR,BSAI,HAL,Pacific Cod,6.865,0,0,0,0,0.289,0,0,7
1/18/14,1109,KODIAK,BSAI,POT,Pacific Cod,0,0,0,0,8.27,0,0,0,4
1/18/14,1276,COURAGEOUS,BSAI,HAL,Pacific Cod,36.943,0,0,0,2.223,0.543,0,0,5
1/18/14,1622,PROWLER,BSAI,HAL,Pacific Cod,33.444,0,0,0,0,0,0,0,9
1/18/14,1783,NORTHERN DREAM,GOA,POT,Pacific Cod,0.138,0,0,0,3.329,0,0,0,19
1/18/14,1846,TERN,GOA,POT,Pacific Cod,0,0,0,0,0,0,0,0,3
1/18/14,2090,BLUE GADUS,BSAI,HAL,Pacific Cod,78.446,0,0,0,0.233,0.044,0,0,6
1/18/14,2188,SEA KING,GOA,POT,Pacific Cod,0.361,0,0,0,4.499,0,0,0,11
1/18/14,2718,CLIPPER SURPRISE,BSAI,HAL,Pacific Cod,81.498,0,0,0,0.095,0.576,0,0,14
1/18/14,2833,ALASKA MIST,BSAI,HAL,Pacific Cod,14.919,0,0.506,0,0.325,0.026,0,0,14
1/18/14,2872,DEEP PACIFIC,BSAI,HAL,Pacific Cod,3.572,0,0.159,0,0.219,0.04,0,0,11
1/18/14,3035,SEABROOKE,BSAI,POT,Pacific Cod,0,0,0,0,0,0,0,0,4
1/18/14,3226,FARWEST LEADER,BSAI,POT,Pacific Cod,0.188,0,0,0,0.73,0,0,0,17
1/18/14,3238,PACIFIC VENTURE,BSAI,POT,Pacific Cod,0,0,0,0,0,0,0,0,1
1/18/14,3242,CLIPPER ENDEAVOR,BSAI,HAL,Pacific Cod,13.406,0,0,0,0.01,0.049,0,0,11
1/18/14,3297,SUMNER STRAIT,GOA,POT,Pacific Cod,0.484,0,0,0,0,0,0,0,7
1/18/14,3336,OCEAN PROWLER,BSAI,HAL,Pacific Cod,205.377,0,0,0,0.034,0.119,0,0,12
1/18/14,3406,PAVLOF,BSAI,POT,Pacific Cod,0.186,0,2.274,0,59.03,1.313,0,0,16
1/18/14,3672,FRONTIER MARINER,BSAI,HAL,Pacific Cod,36.382,0,0,0,0.618,0.637,0,0,6
1/18/14,3673,FRONTIER SPIRIT,BSAI,HAL,Pacific Cod,7.453,0,0,0,0,0.346,0,0,8
1/18/14,4070,SEA DREAM,GOA,POT,Pacific Cod,0,0,0,0,0,0,0,0,1
1/18/14,4102,ALEUTIAN LADY,BSAI,POT,Pacific Cod,0.788,0,0,0,0,0,0,0,5
1/18/14,4141,HEATHER MARGENE,GOA,POT,Pacific Cod,0,0,0,0,22.25,0,0,0,4
1/18/14,4211,SYLVIA STAR,GOA,POT,Pacific Cod,0,0,0,0,10.969,0,0,0,5
1/18/14,4226,PRIMUS,GOA,POT,Pacific Cod,0,0,0,0,0,0,0,0,2
1/18/14,4306,ALASKAN LADY,BSAI,HAL,Pacific Cod,50.021,0,0,0,0.162,0.108,0,0,10
1/18/14,4377,BLUE ATTU,BSAI,HAL,Pacific Cod,2.451,0,0.249,0,0.55,0,0,0,9
1/18/14,4450,FRONTIER EXPLORER,BSAI,HAL,Pacific Cod,5.672,0,0,0,0.136,0.213,0,0,11
1/18/14,4463,CLIPPER EPIC,BSAI,HAL,Pacific Cod,16.011,0,0,0,0,0.129,0,0,11
1/18/14,4533,BEAUTY BAY,BSAI,HAL,Pacific Cod,76.389,0,0,0,0.062,0.162,0,0,10
1/18/14,4540,BERING PROWLER,BSAI,HAL,Pacific Cod,47.068,0,0,0,0.07,0.257,0,0,18
1/18/14,4569,LILLI ANN,BSAI,HAL,Pacific Cod,85.305,0,0,0,0.241,0.225,0,0,8
1/18/14,4573,BLUE BALLARD,BSAI,HAL,Pacific Cod,23.037,0,0.637,0,0.815,0,0,0,10
1/18/14,4578,SIBERIAN SEA,BSAI,HAL,Pacific Cod,98.14,0,0,0,0.244,0.128,0,0,12
1/18/14,4598,ALASKAN LEADER,BSAI,HAL,Pacific Cod,2.203,0,0,0,0,0,0,0,1
1/18/14,4633,MISS BRENDA,GOA,POT,Pacific Cod,0,0,0,0,0,0,0,0,4
1/18/14,4657,LADY JOANNE,GOA,POT,Pacific Cod,0,0,0,0,22.093,0,0,0,4
1/18/14,4658,BERING STAR,BSAI,POT,Pacific Cod,0,0,0,0,0,51.602,0,0,11
1/18/14,5001,SAVANNA RAY,GOA,POT,Pacific Cod,0,0,0,0,0.528,0,0,0,3
1/18/14,5325,GLACIER BAY,BSAI,HAL,Pacific Cod,45.026,0,0,0,0,0.808,0,0,8
1/18/14,5908,OCEAN BAY,GOA,POT,Pacific Cod,0,0,0,0,0,0,0,0,6
1/18/14,6191,NORDIC MARINER,BSAI,POT,Pacific Cod,0,0,0,0,0.567,0,0,0,4
1/18/14,6323,BRISTOL LEADER,BSAI,HAL,Pacific Cod,3.774,0,0,0,0,0.085,0,0,5
1/18/14,19655,SPARTAN,GOA,POT,Pacific Cod,1.413,0,0,0,158.672,0,0,0,4
1/18/14,21644,DEVOTION,BSAI,POT,Pacific Cod,0,0,0,0,0,0,0,0,1
1/18/14,25080,ALEUT LADY,GOA,POT,Pacific Cod,0.336,0,0,0,0.288,0,0,0,18
1/18/14,26728,ALPINE COVE,GOA,HAL,Pacific Cod,65.027,0,0,0,0.076,0,0,0,8
1/18/14,29997,BERING LEADER,BSAI,HAL,Pacific Cod,9.344,0,0,0,0.017,0.042,0,0,5
1/18/14,30102,NORTHERN ENDURANCE,GOA,POT,Pacific Cod,1.26,0,0,0,0,0,0,0,15
1/18/14,31061,INVISIBLE,GOA,HAL,Pacific Cod,117.731,0,0,0,0,0,0,0,3
1/18/14,31423,STANLEY K,BSAI,POT,Pacific Cod,0,0,0,0,0,0,0,0,2
1/18/14,32783,AFOGNAK STRAIT,BSAI,POT,Pacific Cod,0.854,0,0,0,0.551,19.04,0,0,8
1/18/14,33004,VICTORY,BSAI,POT,Pacific Cod,0.312,0,0,0,0,0,0,0,4
1/18/14,33320,NORTHERN LEADER,BSAI,HAL,Pacific Cod,19.874,0,0,0,0,0.129,0,0,4
1/18/14,33363,ISLE DOMINATOR,GOA,POT,Pacific Cod,0.763,0,0,0,12.545,0,0,0,3
1/25/14,134,WESTERN DAWN,BSAI,NPT,Pacific Cod,3.056,0,0,0,0,0,0,0,4
1/25/14,236,ROYAL ATLANTIC,BSAI,NPT,Pacific Cod,3.453,0,0,0,0,0,0,0,8
1/25/14,249,HALF MOON BAY,BSAI,NPT,Pacific Cod,18.953,0,0,0,0,0,0,0,8
1/25/14,251,SUNSET BAY,BSAI,NPT,Pacific Cod,15.172,0,0,0,0,0,0,0,5
1/25/14,277,BILLIKIN,BSAI,POT,Pacific Cod,1.888,0,0,0,4.288,0,0,0,1
1/25/14,278,BOUNTIFUL,BSAI,POT,Pacific Cod,0,0,0.023,0,6.253,0,0,0,26
1/25/14,372,U S  LIBERATOR,BSAI,HAL,Pacific Cod,4.691,0,0,0,0,0.135,0,0,8
1/25/14,405,TOPAZ,GOA,NPT,Bottom Pollock,19.367,0,0,0,0,0,0,0,3
1/25/14,417,STARWARD,BSAI,NPT,Pacific Cod,33.045,0,0,0,0,0,0,0,4
1/25/14,425,GUN MAR,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/25/14,428,NORDIC STAR,BSAI,NPT,Pacific Cod,10.229,0,0,0,0,0.231,0,0,8
1/25/14,480,MUIR MILACH,BSAI,NPT,Pacific Cod,5.601,0,0,0,0,0,0,0,1
1/25/14,516,BERING ROSE,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/25/14,533,ARCTURUS,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
1/25/14,543,ROYAL AMERICAN,BSAI,NPT,Pacific Cod,5.951,0,0,0,0,0,0,0,6
1/25/14,586,GOLDEN PISCES,BSAI,NPT,Pacific Cod,3.704,0,0,0,0,0,0,0,7
1/25/14,661,NORTHERN GLACIER,BSAI,NPT,Flathead Sole,6.582,0,0,0,4.715,1.08,0,0,19
1/25/14,901,ALDEBARAN,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
1/25/14,1164,POSEIDON,BSAI,NPT,Pacific Cod,7.879,0,0,0,0,0,0,0,7
1/25/14,1167,STAR FISH,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,1
1/25/14,1191,MARATHON,GOA,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,1
1/25/14,1222,VIKING,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/25/14,1236,RAVEN,BSAI,NPT,Pacific Cod,5.046,0,0,0,0,0,0,0,5
1/25/14,1275,PREDATOR,BSAI,NPT,Pacific Cod,3.581,0,0,0,0,0,0,0,5
1/25/14,1276,COURAGEOUS,BSAI,HAL,Pacific Cod,4.594,0,0.101,0,0.134,0.025,0,0,13
1/25/14,1318,GLADIATOR,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/25/14,1607,GOLDEN ALASKA,BSAI,PTR,Midwater Pollock,0.028,0,0,0,0,0,9,0,14
1/25/14,1610,REBECCA IRENE,BSAI,NPT,Yellowfin Sole,2.931,0,0,0,0,0,0,0,3
1/25/14,1622,PROWLER,BSAI,HAL,Pacific Cod,24.69,0,0,0,0,0.078,0,0,5
1/25/14,1650,WESTWARD I,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
1/25/14,1652,SEA WOLF,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/25/14,1783,NORTHERN DREAM,GOA,POT,Pacific Cod,0,0,0,0,1.698,0,0,0,4
1/25/14,1879,AMERICAN NO I,BSAI,NPT,Pacific Cod,78.649,0,0,0,0,0,0,0,1
1/25/14,1879,AMERICAN NO I,BSAI,NPT,Rock Sole,4.124,0,1.617,0,0.094,0,0,0,19
1/25/14,1996,KATIE ANN,BSAI,NPT,Flathead Sole,10.469,0,0,0,9.561,10.215,0,0,29
1/25/14,2059,SEADAWN,BSAI,NPT,Pacific Cod,2.496,0,0,0,0,0,0,0,3
1/25/14,2059,SEADAWN,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
1/25/14,2090,BLUE GADUS,BSAI,HAL,Pacific Cod,2.648,0,0.498,0,0.215,0,0,0,7
1/25/14,2110,CAPE HORN,BSAI,NPT,Bottom Pollock,0,0,0,0,8.855,22.246,0,0,1
1/25/14,2110,CAPE HORN,BSAI,NPT,Yellowfin Sole,8.169,0.047,0,0,5.673,7.401,0,0,28
1/25/14,2123,VAERDAL,BSAI,NPT,Bottom Pollock,2.277,0,0,0,0.881,0,0,0,2
1/25/14,2123,VAERDAL,BSAI,NPT,Rock Sole,2.326,0,2.058,0,0.372,0,0,0,20
1/25/14,2188,SEA KING,GOA,POT,Pacific Cod,0,0,0,0,3.041,0,0,0,4
1/25/14,2718,CLIPPER SURPRISE,BSAI,HAL,Pacific Cod,16.368,0,0,0,0,0.307,0,0,1
1/25/14,2733,SEAFREEZE ALASKA,BSAI,NPT,Atka Mackerel,0,0,0,0,0,0,10,0,23
1/25/14,2769,NORTHERN PATRIOT,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,7
1/25/14,2770,SOVEREIGNTY,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
1/25/14,2800,US INTREPID,BSAI,NPT,Bottom Pollock,24.04,0,0,0,0,0,0,0,3
1/25/14,2800,US INTREPID,BSAI,NPT,Rock Sole,6.2,0,0.401,0,0.423,0,0,0,17
1/25/14,2833,ALASKA MIST,BSAI,HAL,Pacific Cod,6.601,0,0.84,0,0.323,0,0,0,11
1/25/14,2837,PERSEVERANCE,BSAI,NPT,Pacific Cod,14.381,0,0,0,0,0,0,0,6
1/25/14,2849,SEEKER,BSAI,NPT,Pacific Cod,4.562,0,0,0,0,0.289,0,0,9
1/25/14,2872,DEEP PACIFIC,BSAI,HAL,Pacific Cod,1.531,0,0.184,0,0.209,0,0,0,8
1/25/14,2943,ARCTIC STORM,BSAI,NPT,Yellowfin Sole,2.424,0,0,0,1.352,1.44,0,0,17
1/25/14,3010,PACIFIC EXPLORER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/25/14,3035,SEABROOKE,BSAI,POT,Pacific Cod,3.284,0,0,0,0,0,0,0,2
1/25/14,3238,PACIFIC VENTURE,BSAI,POT,Pacific Cod,0,0,0,0,0,0,0,0,2
1/25/14,3242,CLIPPER ENDEAVOR,BSAI,HAL,Pacific Cod,79.83,0,0,0,0,0,0,0,6
1/25/14,3245,SEATTLE ENTERPRISE,BSAI,NPT,Yellowfin Sole,5.822,0,0,0,7.371,12.401,0,0,26
1/25/14,3261,NORTHERN EAGLE,BSAI,NPT,Bottom Pollock,0,0,0,0,3.543,55.118,0,0,1
1/25/14,3261,NORTHERN EAGLE,BSAI,NPT,Yellowfin Sole,12.558,0,0,0,11.486,13.87,0,0,25
1/25/14,3336,OCEAN PROWLER,BSAI,HAL,Pacific Cod,95.432,0,0,0,0.015,0.408,0,0,13
1/25/14,3343,TRAIL BLAZER,BSAI,POT,Pacific Cod,0,0,0.218,0,26.24,0.163,0,0,4
1/25/14,3357,PACIFIC GLACIER,BSAI,PTR,Midwater Pollock,0.186,0,0,0,0,0,17,0,5
1/25/14,3367,LEGACY,BSAI,NPT,Bottom Pollock,3.421,0,0,0,2.059,0,0,0,3
1/25/14,3367,LEGACY,BSAI,NPT,Pacific Cod,0,0,0,0,0,0,0,0,1
1/25/14,3367,LEGACY,BSAI,NPT,Rock Sole,0.963,0,0.855,0,0,0,0,0,24
1/25/14,3369,UNIMAK,BSAI,NPT,Yellowfin Sole,9.68,0,0,0,2.683,1.475,0,0,16
1/25/14,3396,ARCTIC FJORD,BSAI,PTR,Midwater Pollock,0.04,0,0,0,0,0,69,3,22
1/25/14,3406,PAVLOF,BSAI,POT,Pacific Cod,1.321,0,1.292,0,58.69,0.188,0,0,8
1/25/14,3414,STARBOUND,BSAI,PTR,Midwater Pollock,0.103,0,0,0,0,0.002,20,1,14
1/25/14,3442,OCEAN ROVER,BSAI,NPT,Yellowfin Sole,7.488,0,0,0,6.189,13.513,0,0,20
1/25/14,3671,KODIAK ENTERPRISE,BSAI,NPT,Yellowfin Sole,1.498,0,0,0,3.407,1.136,0,0,5
1/25/14,3672,FRONTIER MARINER,BSAI,HAL,Pacific Cod,102.563,0,0,0,0.259,0.456,0,0,10
1/25/14,3673,FRONTIER SPIRIT,BSAI,HAL,Pacific Cod,4.445,0,0,0,0.005,0.3,0,0,10
1/25/14,3681,AMERICAN DYNASTY,BSAI,NPT,Yellowfin Sole,11.353,0,0,0,3.181,2.193,0,0,29
1/25/14,3694,ARICA,BSAI,NPT,Flathead Sole,9.794,0,0,0,2.345,3.603,0,0,16
1/25/14,3794,ALASKA OCEAN,BSAI,PTR,Midwater Pollock,0.236,0,0,0,0,0,17,2,6
1/25/14,3819,ALASKA SPIRIT,BSAI,NPT,Atka Mackerel,1.488,0,0,0.118,0,0,0,0,7
1/25/14,3835,SEAFISHER,BSAI,NPT,Rock Sole,111.341,0,0,0,0,0,0,0,1
1/25/14,3835,SEAFISHER,BSAI,NPT,Yellowfin Sole,0,0,0,0,0,0,0,0,1
1/25/14,3870,ISLAND ENTERPRISE,BSAI,PTR,Midwater Pollock,0.327,0,0,0,0,0,24,0,12
1/25/14,3896,NORTHERN JAEGER,BSAI,NPT,Yellowfin Sole,16.525,0,0.126,0,5.102,7.94,0,0,30
1/25/14,4055,AMERICAN TRIUMPH,BSAI,NPT,Yellowfin Sole,17.067,0,0,0,0.769,0.898,0,0,27
1/25/14,4070,SEA DREAM,GOA,POT,Pacific Cod,0,0,0,0,0,0,0,0,2
1/25/14,4092,CONSTELLATION,BSAI,NPT,Flathead Sole,9.276,0,0,0,0.264,0.703,0,0,16
1/25/14,4093,ALASKA VICTORY,BSAI,NPT,Atka Mackerel,0.606,0,0,0,0,0,0,0,9
1/25/14,4102,ALEUTIAN LADY,BSAI,POT,Pacific Cod,0,0,0,0,0.141,0,0,0,8
1/25/14,4211,SYLVIA STAR,GOA,POT,Pacific Cod,0,0,0,0,12.957,0,0,0,2
1/25/14,4212,JUST IN CASE,GOA,NPT,Pacific Cod,31.583,0,0,0,0,0,0,0,1
1/25/14,4306,ALASKAN LADY,BSAI,HAL,Pacific Cod,46.968,0,0,0,0.015,0.271,0,0,13
1/25/14,4377,BLUE ATTU,BSAI,HAL,Pacific Cod,19.765,0,1.013,0.092,0.691,0.138,0,0,3
1/25/14,4450,FRONTIER EXPLORER,BSAI,HAL,Pacific Cod,11.157,0,0,0,0.103,0.11,0,0,10
1/25/14,4463,CLIPPER EPIC,BSAI,HAL,Pacific Cod,20.002,0,0,0,0.074,0.321,0,0,10
1/25/14,4468,RESURRECTION,GOA,HAL,Pacific Cod,105.564,0,0,0,0,0,0,0,13
1/25/14,4540,BERING PROWLER,BSAI,HAL,Pacific Cod,52.9,0,0,0,0.134,0.335,0,0,21
1/25/14,4569,LILLI ANN,BSAI,HAL,Pacific Cod,7.503,0,0.088,0,0.354,0,0,0,4
1/25/14,4573,BLUE BALLARD,BSAI,HAL,Pacific Cod,61.882,0,2.206,0,1.225,0.245,0,0,3
1/25/14,4578,SIBERIAN SEA,BSAI,HAL,Pacific Cod,55.479,0,0,0,0.162,0.24,0,0,11
1/25/14,4598,ALASKAN LEADER,BSAI,HAL,Pacific Cod,4.607,0,0,0,0,0,0,0,5
1/25/14,4618,BLUE PACIFIC,BSAI,HAL,Pacific Cod,10.209,0,0,0,0.036,0,0,0,10
1/25/14,4628,ADVANCER,GOA,NPT,Pacific Cod,18.635,0,0,0,0,0,0,0,1
1/25/14,4630,CONCORD,GOA,HAL,Pacific Cod,73.38,0,0,0,0,0,0,0,5
1/25/14,4635,DEFENDER,BSAI,NPT,Flathead Sole,5.76,0,0,0,1.822,0.703,0,0,12
1/25/14,4777,NAVIGATOR,GOA,HAL,Pacific Cod,413.488,0,0,0,0,0,0,0,3
1/25/14,5130,OCEAN HARVESTER,BSAI,NPT,Pacific Cod,13.817,0,0,0,0,0,0,0,4
1/25/14,5137,ARCTIC WIND,BSAI,NPT,Pacific Cod,42.002,0,0,0,0,0,33,0,4
1/25/14,5242,SINAI,GOA,HAL,Pacific Cod,142.825,0,0,0,0,0,0,0,12
1/25/14,5325,GLACIER BAY,BSAI,HAL,Pacific Cod,63.389,0,0,0,0,0.358,0,0,8
1/25/14,5329,DESTINATION,BSAI,POT,Pacific Cod,0.032,0,0,0,0.776,0,0,0,4
1/25/14,5368,OCEAN FURY,BSAI,POT,Pacific Cod,0,0,0,0,0.095,4.453,0,0,4
1/25/14,5822,ENTERPRISE,BSAI,NPT,Flathead Sole,4.053,0,0,0,0.302,3.446,0,0,11
1/25/14,6323,BRISTOL LEADER,BSAI,HAL,Pacific Cod,81.801,0,0,0,0.203,0.135,0,0,4
