WEEK END DATE,VESSEL ID,NAME,AREA,GEAR,TARGET,HALIBUT,HERRING,RED KING CRAB,OTHER KING CRAB,BAIRDI TANNER,OTHER TANNER,CHINOOK,NON-CHINOOK,SAMPLED HAULS
1/13/18,33989,BLUE NORTH,BSAI,HAL,Pacific Cod,8.44,0,0,0.015,0.035,0.07,0,0,8
1/20/18,278,BOUNTIFUL,BSAI,POT,Pacific Cod,0.252,0,0,0,42.522,1.587,0,0,23
1/20/18,372,U S  LIBERATOR,BSAI,HAL,Pacific Cod,7.978,0,0,0.025,0.004,0.42,0,0,7
1/20/18,411,DOMINATOR,BSAI,NPT,Pacific Cod,41.344,0,0,0,0,0,0,0,1
1/20/18,422,PACIFIC VIKING,BSAI,NPT,Pacific Cod,0,0,0,0,0,0,0,0,1
1/20/18,515,ALASKA ROSE,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
1/20/18,1094,NORDIC FURY,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
1/20/18,1116,VIKING EXPLORER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
1/20/18,1482,MISS LEONA,BSAI,NPT,Pacific Cod,0,0,0,0,0,0,0,0,1
1/20/18,1607,GOLDEN ALASKA,BSAI,PTR,Midwater Pollock,0.082,0,0,0,0,0,1,0,3
1/20/18,1610,REBECCA IRENE,BSAI,NPT,Pacific Cod,46.458,0,0,0,1.117,0,0,0,3
1/20/18,1623,OCEAN HOPE 3,BSAI,NPT,Pacific Cod,58.815,0,0,0,0,0,0,0,1
1/20/18,1641,STORM PETREL,BSAI,NPT,Pacific Cod,25.336,0,0,0,0,0,0,0,1
1/20/18,1652,SEA WOLF,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/20/18,1688,AMERICAN BEAUTY,BSAI,NPT,Pacific Cod,27.604,0,0,0,0,0,0,0,1
1/20/18,1760,MISS ROXANNE,GOA,POT,Pacific Cod,0,0,0,0,0,0,0,0,1
1/20/18,1868,GOLD RUSH,BSAI,NPT,Pacific Cod,11.792,0,0,0,0,0,0,0,1
1/20/18,1996,KATIE ANN,BSAI,NPT,Rock Sole,51.397,0,0,0,0.923,0,0,0,3
1/20/18,2059,SEADAWN,BSAI,NPT,Pacific Cod,0,0,0,0,0,0,0,0,1
1/20/18,2090,BLUE GADUS,BSAI,HAL,Pacific Cod,2.16,0,0,0,0,0.113,0,0,7
1/20/18,2110,CAPE HORN,BSAI,NPT,Rock Sole,36.972,0,0,0,0,0,0,0,1
1/20/18,2718,CLIPPER SURPRISE,BSAI,HAL,Pacific Cod,8.023,0,0,0,0.073,0,0,0,5
1/20/18,2733,SEAFREEZE ALASKA,BSAI,NPT,Pacific Cod,43.559,0,0,0,0,0,0,0,2
1/20/18,2833,ALASKA MIST,BSAI,HAL,Pacific Cod,0,0,0,0,0,0.306,0,0,8
1/20/18,2837,PERSEVERANCE,BSAI,NPT,Pacific Cod,19.347,0,0,0,0,0,0,0,1
1/20/18,2889,AURIGA,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
1/20/18,2943,ARCTIC STORM,BSAI,NPT,Yellowfin Sole,3.488,0,0,0,0,0,0,0,2
1/20/18,3002,NORTHWEST EXPLORER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,1
1/20/18,3007,BRISTOL EXPLORER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,1
1/20/18,3242,CLIPPER ENDEAVOR,BSAI,HAL,Pacific Cod,39.799,0,0,0,0.185,0.127,0,0,7
1/20/18,3245,SEATTLE ENTERPRISE,BSAI,NPT,Yellowfin Sole,0,0,0,0,0,0,0,0,1
1/20/18,3261,NORTHERN EAGLE,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,3,0,2
1/20/18,3336,OCEAN PROWLER,BSAI,HAL,Pacific Cod,0.991,0,0,0,0,0,0,0,8
1/20/18,3369,UNIMAK,BSAI,NPT,Yellowfin Sole,6.313,0,0,0,0,0,0,0,2
1/20/18,3396,ARCTIC FJORD,BSAI,PTR,Midwater Pollock,0.243,0,0,0,0,0,2,0,2
1/20/18,3406,PAVLOF,BSAI,POT,Pacific Cod,0.183,0,0,0,1.511,0,0,0,24
1/20/18,3412,COMMITMENT,BSAI,POT,Pacific Cod,0.941,0,0,0,0,0,0,0,5
1/20/18,3414,STARBOUND,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,1,1,1
1/20/18,3442,OCEAN ROVER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,2,0,2
1/20/18,3474,CELTIC,GOA,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,1
1/20/18,3671,KODIAK ENTERPRISE,BSAI,PTR,Midwater Pollock,0.028,0,0,0,0,0,4,0,2
1/20/18,3672,FRONTIER MARINER,BSAI,HAL,Pacific Cod,31.77,0,0,0,0.121,0.129,0,0,7
1/20/18,3673,FRONTIER SPIRIT,BSAI,HAL,Pacific Cod,11.823,0,0,0,0.009,0.289,0,0,9
1/20/18,3681,AMERICAN DYNASTY,BSAI,PTR,Midwater Pollock,0.272,0,0,0,0,0,0,0,2
1/20/18,3694,ARICA,BSAI,NPT,Rock Sole,11.623,0,0,0,0,0,0,0,3
1/20/18,3734,LADY LEE DAWN,GOA,POT,Pacific Cod,0,0,0,0,0,0,0,0,1
1/20/18,3896,NORTHERN JAEGER,BSAI,PTR,Midwater Pollock,0.044,0,0,0,0,0,0,0,1
1/20/18,4055,AMERICAN TRIUMPH,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,3,0,2
1/20/18,4063,NORTHERN HAWK,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/20/18,4102,ALEUTIAN LADY,BSAI,POT,Pacific Cod,0,0,0,0,8.633,0.027,0,0,22
1/20/18,4194,PACIFIC PRINCE,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
1/20/18,4226,PRIMUS,GOA,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,1
1/20/18,4306,ALASKAN LADY,BSAI,HAL,Pacific Cod,13.562,0,0.304,0,0.237,0,0,0,9
1/20/18,4377,BLUE ATTU,BSAI,HAL,Pacific Cod,5.087,0,0,0,0,0.479,0,0,6
1/20/18,4450,FRONTIER EXPLORER,BSAI,HAL,Pacific Cod,18.5,0,0,0,0.352,0.197,0,0,10
1/20/18,4463,CLIPPER EPIC,BSAI,HAL,Pacific Cod,13.839,0,0,0,0,0.401,0,0,7
1/20/18,4533,BEAUTY BAY,BSAI,HAL,Pacific Cod,0,0,0,0,0,0,0,0,1
1/20/18,4540,BERING PROWLER,BSAI,HAL,Pacific Cod,9.235,0,0,0,0,0.214,0,0,5
1/20/18,4569,LILLI ANN,BSAI,HAL,Pacific Cod,25.813,0,0.809,0,0.751,0,0,0,4
1/20/18,4578,SIBERIAN SEA,BSAI,HAL,Pacific Cod,5.372,0,0,0,0,0.296,0,0,2
1/20/18,4581,PACIFIC MARINER,BSAI,POT,Pacific Cod,0.041,0,0,0,16.791,0.168,0,0,6
1/20/18,4590,POLAR SEA,BSAI,POT,Pacific Cod,0.056,0,0,0,0.193,0,0,0,20
1/20/18,4598,ALASKAN LEADER,BSAI,HAL,Pacific Cod,2.499,0,0,0,0,0.24,0,0,4
1/20/18,5368,OCEAN FURY,BSAI,POT,Pacific Cod,0,0,0,0,0,0,0,0,2
1/20/18,5478,FARRAR SEA,BSAI,POT,Pacific Cod,0.127,0,0,0,2.92,0.929,0,0,3
1/20/18,6323,BRISTOL LEADER,BSAI,HAL,Pacific Cod,0.381,0,0,0,0,0.128,0,0,3
1/20/18,7161,ALEUTIAN SABLE,BSAI,POT,Pacific Cod,1.647,0,0,0,4.893,0.739,0,0,19
1/20/18,25218,MISS COURTNEY KIM,GOA,POT,Pacific Cod,0,0,0,0,0,0,0,0,2
1/20/18,29997,BERING LEADER,BSAI,HAL,Pacific Cod,1.68,0,0,0,0,0.15,0,0,6
1/20/18,30102,NORTHERN ENDURANCE,GOA,POT,Pacific Cod,1.434,0,0,0,0,0,0,0,1
1/20/18,30898,ALASKAN DREAM,BSAI,POT,Pacific Cod,0.314,0,0,0,0,0,0,0,4
1/20/18,31074,SAINT PAUL,BSAI,POT,Pacific Cod,0,0,0,0,0.064,0,0,0,9
1/20/18,33320,NORTHERN LEADER,BSAI,HAL,Pacific Cod,1.041,0,0,0,0,0.477,0,0,7
1/20/18,33470,ARCTIC PROWLER,BSAI,HAL,Pacific Cod,6.468,0,0,0,0.089,0.355,0,0,2
1/20/18,33807,APRIL LANE,BSAI,POT,Pacific Cod,0.322,0,0,0,0,0,0,0,1
1/20/18,33932,VIGILANT,BSAI,POT,Pacific Cod,0,0,0,0,0,0,0,0,5
1/20/18,33989,BLUE NORTH,BSAI,HAL,Pacific Cod,0,0,0,0,0,0,0,0,1
1/20/18,34249,SEAFREEZE AMERICA,BSAI,NPT,Pacific Cod,62.174,0,0,0,0,0,0,0,2
1/27/18,208,MORNING STAR,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
1/27/18,236,ROYAL ATLANTIC,BSAI,NPT,Pacific Cod,4.304,0,0,0,0,0,0,0,6
1/27/18,249,HALF MOON BAY,BSAI,NPT,Pacific Cod,13.924,0,0,0,0,0,0,0,10
1/27/18,251,SUNSET BAY,BSAI,NPT,Pacific Cod,1.532,0,0,0,0,0,0,0,7
1/27/18,372,U S  LIBERATOR,BSAI,HAL,Pacific Cod,3.791,0.004,0,0,0.028,0,0,0,9
1/27/18,411,DOMINATOR,BSAI,NPT,Pacific Cod,21.045,0,0,0,0,0,0,0,9
1/27/18,417,STARWARD,BSAI,NPT,Pacific Cod,16.993,0,0,0,0,0,0,0,6
1/27/18,420,SEA STORM,BSAI,NPT,Pacific Cod,6.44,0,0,0,0,0,0,0,2
1/27/18,422,PACIFIC VIKING,BSAI,NPT,Pacific Cod,1.918,0,0,0,0,0,0,0,7
1/27/18,425,ALASKAN DEFENDER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/27/18,428,NORDIC STAR,BSAI,NPT,Pacific Cod,11.288,0,0,0,0,0,0,0,1
1/27/18,511,GREAT PACIFIC,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
1/27/18,515,ALASKA ROSE,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/27/18,516,BERING ROSE,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,4
1/27/18,533,ARCTURUS,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,5
1/27/18,661,NORTHERN GLACIER,BSAI,NPT,Atka Mackerel,0.612,0,0,0,0,0,0,0,18
1/27/18,901,ALDEBARAN,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
1/27/18,1116,VIKING EXPLORER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,4
1/27/18,1164,PATRICIA L,BSAI,NPT,Pacific Cod,8.626,0,0,0,0,0,0,0,8
1/27/18,1167,STAR FISH,BSAI,NPT,Pacific Cod,9.162,0,0,0,0,0.609,0,0,9
1/27/18,1222,VIKING,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/27/18,1228,COLUMBIA,BSAI,PTR,Bottom Pollock,0,0,0,0,0,0,0,0,2
1/27/18,1228,COLUMBIA,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,1
1/27/18,1292,GOLDEN DAWN,BSAI,NPT,Pacific Cod,1.611,0,0,0,0,0,0,0,6
1/27/18,1318,GLADIATOR,BSAI,NPT,Pacific Cod,0,0,0,0,0,0,0,0,2
1/27/18,1607,GOLDEN ALASKA,BSAI,PTR,Midwater Pollock,0.008,0,0,0,0,0,7,1,26
1/27/18,1610,REBECCA IRENE,BSAI,NPT,Rock Sole,13.001,0,0.39,0,0.295,0,0,0,18
1/27/18,1623,OCEAN HOPE 3,BSAI,NPT,Pacific Cod,4.461,0,0,0,0,0,0,0,10
1/27/18,1641,STORM PETREL,BSAI,NPT,Pacific Cod,14.142,0,0,0,0,0,0,0,7
1/27/18,1650,WESTWARD I,BSAI,NPT,Pacific Cod,1.448,0,0,0,0,0,0,0,4
1/27/18,1652,SEA WOLF,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,4
1/27/18,1688,AMERICAN BEAUTY,BSAI,NPT,Pacific Cod,18.195,0,0,0,0,0,0,0,8
1/27/18,1868,GOLD RUSH,BSAI,NPT,Pacific Cod,17.403,0,0,0,0,0.338,0,0,6
1/27/18,1889,ALASKAN LADY,GOA,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,1
1/27/18,1964,OCEAN HUNTER,BSAI,NPT,Pacific Cod,48.16,0,0,0,2.538,0,0,0,3
1/27/18,1996,KATIE ANN,BSAI,NPT,Rock Sole,17.807,0,0,0,0.835,0,0,0,4
1/27/18,1996,KATIE ANN,BSAI,NPT,Yellowfin Sole,14.154,0,0.353,0,0.394,0.416,53,0,20
1/27/18,1998,STARLITE,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
1/27/18,2047,BERING DEFENDER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/27/18,2059,SEADAWN,BSAI,NPT,Pacific Cod,0,0,0,0,0,0,0,0,10
1/27/18,2110,CAPE HORN,BSAI,NPT,Pacific Cod,2.79,0,0,0,0,0,29,0,1
1/27/18,2110,CAPE HORN,BSAI,NPT,Rock Sole,21.139,0,1.196,0,0.45,0,0,0,28
1/27/18,2123,VAERDAL,BSAI,NPT,Rock Sole,8.21,0,0,0,0,0,0,0,2
1/27/18,2123,VAERDAL,BSAI,NPT,Yellowfin Sole,8.22,0,5.384,0,1.257,0,0,0,10
1/27/18,2134,OCEAN PEACE,BSAI,NPT,Yellowfin Sole,8.587,0,0,0,0,0,0,0,29
1/27/18,2657,COMMODORE,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
1/27/18,2718,CLIPPER SURPRISE,BSAI,HAL,Pacific Cod,7.449,0,0,0,0.343,0.029,0,0,8
1/27/18,2733,SEAFREEZE ALASKA,BSAI,NPT,Pacific Cod,29.115,0,0,0,0.154,0.121,40,0,33
1/27/18,2800,US INTREPID,BSAI,NPT,Pacific Cod,7.111,0,0,0,0,0,0,0,19
1/27/18,2810,ARGOSY,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,4
1/27/18,2811,ALSEA,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/27/18,2833,ALASKA MIST,BSAI,HAL,Pacific Cod,0.178,0,0,0,0,0.412,0,0,8
1/27/18,2837,PERSEVERANCE,BSAI,NPT,Pacific Cod,0,0,0,0,0,0,0,0,1
1/27/18,2888,AURORA,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,6
1/27/18,2889,AURIGA,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/27/18,2943,ARCTIC STORM,BSAI,NPT,Yellowfin Sole,16.46,0,0.089,0,2.28,0.199,0,0,23
1/27/18,3002,NORTHWEST EXPLORER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,4
1/27/18,3007,BRISTOL EXPLORER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,4
1/27/18,3010,PACIFIC EXPLORER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/27/18,3011,OCEAN EXPLORER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,2
1/27/18,3242,CLIPPER ENDEAVOR,BSAI,HAL,Pacific Cod,24.866,0,0,0,0.255,0.03,0,0,10
1/27/18,3245,SEATTLE ENTERPRISE,BSAI,NPT,Yellowfin Sole,27.74,0,0.411,0,0.619,0.12,113,0,22
1/27/18,3261,NORTHERN EAGLE,BSAI,PTR,Midwater Pollock,0.015,0,0,0,0,0,29,0,22
1/27/18,3336,OCEAN PROWLER,BSAI,HAL,Pacific Cod,5.412,0,0,0,0.32,0.107,0,0,5
1/27/18,3357,PACIFIC GLACIER,BSAI,PTR,Midwater Pollock,0.054,0,0,0,0,0,7,0,24
1/27/18,3369,UNIMAK,BSAI,NPT,Yellowfin Sole,11.302,0,0.907,0,0,0,0,0,29
1/27/18,3388,ARCTIC EXPLORER,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,3
1/27/18,3396,ARCTIC FJORD,BSAI,PTR,Midwater Pollock,0.088,0,0,0,0,0,31,0,20
1/27/18,3406,PAVLOF,BSAI,POT,Pacific Cod,0.378,0,0,0,2.414,0,0,0,16
1/27/18,3414,STARBOUND,BSAI,PTR,Midwater Pollock,0.112,0,0,0,0,0,27,1,28
1/27/18,3423,ALASKA WARRIOR,BSAI,NPT,Yellowfin Sole,15.628,0,0.451,0,0.218,0,0,0,30
1/27/18,3442,OCEAN ROVER,BSAI,PTR,Midwater Pollock,0.088,0,0,0,0,0,29,0,21
1/27/18,3671,KODIAK ENTERPRISE,BSAI,PTR,Midwater Pollock,0.125,0,0,0,0,0,15,0,21
1/27/18,3672,FRONTIER MARINER,BSAI,HAL,Pacific Cod,27.119,0,0,0,0.072,0.038,0,0,15
1/27/18,3673,FRONTIER SPIRIT,BSAI,HAL,Pacific Cod,26.712,0,0,0,0.149,0.187,0,0,3
1/27/18,3681,AMERICAN DYNASTY,BSAI,PTR,Midwater Pollock,0.451,0,0,0,0,0,31,0,23
1/27/18,3694,ARICA,BSAI,NPT,Pacific Cod,23.624,0,0,0,0,0,0,0,2
1/27/18,3694,ARICA,BSAI,NPT,Yellowfin Sole,11.181,0,0.609,0,0.696,0.142,0,0,26
1/27/18,3703,OCEAN PHOENIX,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,1,0,3
1/27/18,3713,KAREN EVICH,GOA,NPT,Pacific Cod,5.438,0,0,0,0,0,78,0,1
1/27/18,3794,ALASKA OCEAN,BSAI,PTR,Midwater Pollock,0.024,0,0,0,0,0,33,2,28
1/27/18,3800,CAITLIN ANN,BSAI,NPT,Pacific Cod,0,0,0,0,0,0,0,0,1
1/27/18,3870,ISLAND ENTERPRISE,BSAI,PTR,Midwater Pollock,0.057,0,0,0,0,0,10,0,16
1/27/18,3896,NORTHERN JAEGER,BSAI,PTR,Midwater Pollock,0.036,0,0,0,0,0,18,0,22
1/27/18,3988,DESTINATION,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,5
1/27/18,4055,AMERICAN TRIUMPH,BSAI,PTR,Midwater Pollock,0.188,0,0,0,0,0,32,1,21
1/27/18,4063,NORTHERN HAWK,BSAI,PTR,Midwater Pollock,0.051,0,0,0,0,0,15,0,24
1/27/18,4092,CONSTELLATION,BSAI,NPT,Yellowfin Sole,9.47,0,0,0,0.224,0.557,0,0,11
1/27/18,4111,EXCELLENCE,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,1
1/27/18,4194,PACIFIC PRINCE,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,1
1/27/18,4229,SHAREENA,GOA,POT,Pacific Cod,0,0,0,0,2.477,0,0,0,3
1/27/18,4284,FLYING OCEAN,GOA,POT,Pacific Cod,0,0,0,0,28.804,0,0,0,2
1/27/18,4305,PACIFIC RAM,GOA,PTR,Midwater Pollock,0,0,0,0,0,0,43,0,2
1/27/18,4306,ALASKAN LADY,BSAI,HAL,Pacific Cod,65.547,0,0.927,0,0.438,0,0,0,4
1/27/18,4377,BLUE ATTU,BSAI,HAL,Pacific Cod,15.269,0,0,0,0,0.446,0,0,5
1/27/18,4450,FRONTIER EXPLORER,BSAI,HAL,Pacific Cod,7.506,0,0,0,0.126,0,0,0,5
1/27/18,4463,CLIPPER EPIC,BSAI,HAL,Pacific Cod,5.057,0,0,0,0,0.51,0,0,5
1/27/18,4533,BEAUTY BAY,BSAI,HAL,Pacific Cod,1.946,0,0,0,0,0.173,0,0,10
1/27/18,4540,BERING PROWLER,BSAI,HAL,Pacific Cod,5.043,0,0,0,0,0.378,0,0,9
1/27/18,4569,LILLI ANN,BSAI,HAL,Pacific Cod,10.996,0,0.065,0,0.196,0,0,0,5
1/27/18,4578,SIBERIAN SEA,BSAI,HAL,Pacific Cod,4.459,0,0,0,0,0.282,0,0,8
1/27/18,4598,ALASKAN LEADER,BSAI,HAL,Pacific Cod,0.733,0,0,0,0.053,0.116,0,0,2
1/27/18,4620,CHELSEA K,BSAI,PTR,Midwater Pollock,0,0,0,0,0,0,0,0,5
